OBJECTID;ID;OPL_G;POINT_X;POINT_Y;NEAR_FID;NEAR_DIST;NEAR_X;NEAR_Y
32669;32669;1126;37.632028;55.743002;993;0.005202;37.63719;55.743654
32670;32670;646;37.63227;55.738464;1002;0.004176;37.629695;55.735176
32671;32671;31648;37.634974;55.741228;993;0.003284;37.63719;55.743654
32672;32672;7153;37.637823;55.733734;1434;0.001806;37.63618;55.732985
32673;32673;2870;37.638374;55.733179;1434;0.002202;37.63618;55.732985
32674;32674;4147;37.638842;55.73369;1434;0.002754;37.63618;55.732985
32675;32675;3387;37.63758;55.735552;1434;0.002924;37.63618;55.732985
32676;32676;1787;37.6389;55.734533;1434;0.003129;37.63618;55.732985
32677;32677;1464;37.638054;55.734866;1434;0.002656;37.63618;55.732985
32678;32678;2330;37.638414;55.734427;1434;0.002659;37.63618;55.732985
32679;32679;5404;37.637429;55.736362;1600;0.00339;37.634393;55.734853
32680;32680;1416;37.638567;55.736286;1601;0.003607;37.639775;55.739686
32681;32681;456;37.633091;55.737783;1600;0.003206;37.634393;55.734853
32682;32682;3260;37.61586;55.712872;263;0.001395;37.614466;55.712832
32683;32683;3498;37.615232;55.716017;262;0.002715;37.614363;55.713445
32684;32684;3432;37.615865;55.713689;262;0.001521;37.614363;55.713445
32685;32685;4398;37.615889;55.715656;262;0.002687;37.614363;55.713445
32686;32686;5184;37.615965;55.714334;262;0.001833;37.614363;55.713445
32687;32687;17018;37.817623;55.709356;158;0.001358;37.816312;55.709001
32688;32688;5017;37.805032;55.695979;1556;0.0052;37.799882;55.695256
32689;32689;4253;37.81273;55.700886;542;0.002169;37.814898;55.700983
32690;32690;8959;37.80856;55.701364;541;0.003445;37.811057;55.703739
32691;32691;4270;37.812726;55.701189;542;0.002181;37.814898;55.700983
32692;32692;3634;37.808685;55.70243;541;0.002708;37.811057;55.703739
32693;32693;3394;37.801195;55.695324;1556;0.001315;37.799882;55.695256
32694;32694;4290;37.809161;55.6993;541;0.004826;37.811057;55.703739
32695;32695;4195;37.809182;55.698997;541;0.005098;37.811057;55.703739
32696;32696;4996;37.809381;55.698692;541;0.005317;37.811057;55.703739
32697;32697;12716;37.807676;55.698252;541;0.006444;37.811057;55.703739
32698;32698;4585;37.803532;55.696822;1556;0.003972;37.799882;55.695256
32699;32699;4379;37.802942;55.697205;1556;0.003629;37.799882;55.695256
32700;32700;4489;37.804121;55.695354;1556;0.00424;37.799882;55.695256
32701;32701;5620;37.801887;55.695988;1556;0.002135;37.799882;55.695256
32702;32702;5812;37.802516;55.695743;1556;0.002679;37.799882;55.695256
32703;32703;5074;37.800678;55.696384;1556;0.001381;37.799882;55.695256
32704;32704;5354;37.812403;55.700247;649;0.002339;37.814686;55.699735
32705;32705;3399;37.801896;55.69509;1556;0.00202;37.799882;55.695256
32706;32706;2575;37.809567;55.702105;541;0.00221;37.811057;55.703739
32707;32707;17007;37.81697;55.707112;158;0.002;37.816312;55.709001
32708;32708;16893;37.810849;55.700209;541;0.003535;37.811057;55.703739
32709;32709;6475;37.811584;55.699637;649;0.003103;37.814686;55.699735
32710;32710;4243;37.808117;55.699941;541;0.004801;37.811057;55.703739
32711;32711;9837;37.809544;55.70047;541;0.003601;37.811057;55.703739
32712;32712;5564;37.803087;55.69485;1556;0.003231;37.799882;55.695256
32713;32713;11028;37.797027;55.697586;1555;0.001279;37.795921;55.696943
32714;32714;10892;37.799211;55.696796;1556;0.001679;37.799882;55.695256
32715;32715;4266;37.816219;55.702759;542;0.002214;37.814898;55.700983
32716;32716;4252;37.816203;55.703053;542;0.002447;37.814898;55.700983
32717;32717;7085;37.815343;55.708197;158;0.001258;37.816312;55.709001
32718;32718;1614;37.815684;55.707613;158;0.001522;37.816312;55.709001
32719;32719;12181;37.819241;55.708276;158;0.003017;37.816312;55.709001
32720;32720;5295;37.817409;55.708448;158;0.001228;37.816312;55.709001
32721;32721;16773;37.814373;55.702099;542;0.001233;37.814898;55.700983
32722;32722;16749;37.817899;55.703969;542;0.004234;37.814898;55.700983
32723;32723;3542;37.813752;55.705512;299;0.001368;37.812469;55.705987
32724;32724;4511;37.81303;55.704684;299;0.001418;37.812469;55.705987
32725;32725;4498;37.813872;55.704673;299;0.001922;37.812469;55.705987
32726;32726;4421;37.814711;55.704652;299;0.002609;37.812469;55.705987
32727;32727;4257;37.811614;55.701831;541;0.001987;37.811057;55.703739
32728;32728;3653;37.811987;55.7043;541;0.001086;37.811057;55.703739
32729;32729;2573;37.81309;55.703998;298;0.001899;37.811775;55.705369
32730;32730;9458;37.814;55.703573;542;0.002741;37.814898;55.700983
32731;32731;3597;37.819439;55.709109;158;0.003128;37.816312;55.709001
32732;32732;4227;37.815179;55.703739;542;0.00277;37.814898;55.700983
32733;32733;8431;37.816297;55.704751;542;0.00402;37.814898;55.700983
32734;32734;8964;37.812081;55.70326;541;0.00113;37.811057;55.703739
32735;32735;9843;37.812993;55.70233;542;0.002333;37.814898;55.700983
32736;32736;5008;37.816532;55.702387;542;0.002155;37.814898;55.700983
32737;32737;6450;37.815433;55.701687;542;0.000885;37.814898;55.700983
32738;32738;3620;37.819513;55.709472;158;0.003236;37.816312;55.709001
32739;32739;7153;37.816463;55.710306;158;0.001314;37.816312;55.709001
32740;32740;3631;37.819595;55.709841;158;0.003388;37.816312;55.709001
32741;32741;9600;37.810518;55.7017;541;0.002108;37.811057;55.703739
32742;32742;7147;37.822485;55.707236;1633;0.001106;37.823443;55.706682
32743;32743;6830;37.82118;55.70659;1633;0.002264;37.823443;55.706682
32744;32744;6881;37.822071;55.706068;1633;0.001502;37.823443;55.706682
32745;32745;6852;37.82296;55.705528;1633;0.00125;37.823443;55.706682
32746;32746;3636;37.824909;55.706321;1633;0.00151;37.823443;55.706682
32747;32747;3677;37.824915;55.706607;1633;0.001474;37.823443;55.706682
32748;32748;6883;37.823855;55.705;1633;0.001731;37.823443;55.706682
32749;32749;10475;37.819723;55.707151;1633;0.003749;37.823443;55.706682
32750;32750;6911;37.82476;55.704453;1633;0.002588;37.823443;55.706682
32751;32751;10439;37.820606;55.707623;1633;0.002988;37.823443;55.706682
32752;32752;12037;37.391018;55.798006;379;0.004483;37.393956;55.801393
32753;32753;13210;37.391131;55.797213;379;0.005044;37.393956;55.801393
32754;32754;10821;37.40511;55.794197;1848;0.003164;37.404653;55.797329
32755;32755;9907;37.404019;55.794311;1848;0.003083;37.404653;55.797329
32756;32756;10027;37.405922;55.794363;1848;0.003225;37.404653;55.797329
32757;32757;12202;37.400349;55.79412;493;0.002993;37.400749;55.797087
32758;32758;5179;37.390497;55.795699;379;0.006661;37.393956;55.801393
32759;32759;6094;37.392065;55.797155;379;0.004639;37.393956;55.801393
32760;32760;7457;37.393422;55.797436;379;0.003991;37.393956;55.801393
32761;32761;5278;37.390465;55.795232;379;0.00708;37.393956;55.801393
32762;32762;24427;37.391667;55.796221;379;0.005655;37.393956;55.801393
32763;32763;5250;37.389647;55.795269;379;0.007487;37.393956;55.801393
32764;32764;4770;37.403871;55.795003;1848;0.002452;37.404653;55.797329
32765;32765;7184;37.396221;55.793335;493;0.005879;37.400749;55.797087
32766;32766;4775;37.40372;55.796471;1848;0.001267;37.404653;55.797329
32767;32767;9930;37.410443;55.799681;1605;0.0015;37.409021;55.799202
32768;32768;20050;37.410563;55.798808;1605;0.001592;37.409021;55.799202
32769;32769;21096;37.400057;55.795245;493;0.001967;37.400749;55.797087
32770;32770;4271;37.398656;55.794856;493;0.003057;37.400749;55.797087
32771;32771;4721;37.401515;55.796412;493;0.00102;37.400749;55.797087
32772;32772;4292;37.397065;55.794812;493;0.004329;37.400749;55.797087
32773;32773;15822;37.40204;55.795685;493;0.001905;37.400749;55.797087
32774;32774;4291;37.396474;55.795841;493;0.004452;37.400749;55.797087
32775;32775;20982;37.395485;55.795365;493;0.005538;37.400749;55.797087
32776;32776;4779;37.394745;55.796678;379;0.00478;37.393956;55.801393
32777;32777;15952;37.393841;55.796083;379;0.00531;37.393956;55.801393
32778;32778;4782;37.393814;55.795299;379;0.006094;37.393956;55.801393
32779;32779;19886;37.391955;55.798402;379;0.003598;37.393956;55.801393
32780;32780;12955;37.398048;55.796178;493;0.002849;37.400749;55.797087
32781;32781;8184;37.407508;55.796296;1848;0.003036;37.404653;55.797329
32782;32782;15188;37.411604;55.800003;1605;0.002705;37.409021;55.799202
32783;32783;13694;37.408411;55.798077;1605;0.001278;37.409021;55.799202
32784;32784;5452;37.406724;55.79509;1848;0.003049;37.404653;55.797329
32785;32785;8273;37.407526;55.795452;1848;0.003432;37.404653;55.797329
32786;32786;24504;37.405163;55.795418;1848;0.001978;37.404653;55.797329
32787;32787;15752;37.403327;55.795721;1848;0.002084;37.404653;55.797329
32788;32788;4771;37.401646;55.794939;493;0.002326;37.400749;55.797087
32789;32789;13614;37.408851;55.797073;1605;0.002134;37.409021;55.799202
32790;32790;271;37.581948;55.775336;1761;0.002141;37.580572;55.773696
32791;32791;2273;37.595946;55.768174;1871;0.004841;37.600646;55.769336
32792;32792;9434;37.610549;55.759862;95;0.005756;37.604886;55.760892
32793;32793;6802;37.611099;55.762635;1500;0.003853;37.614366;55.764679
32794;32794;9427;37.609177;55.762393;95;0.004546;37.604886;55.760892
32795;32795;3226;37.611624;55.76064;1500;0.00488;37.614366;55.764679
32796;32796;3343;37.611427;55.760948;1500;0.004748;37.614366;55.764679
32797;32797;11379;37.611264;55.760435;1500;0.005256;37.614366;55.764679
32798;32798;1456;37.607102;55.764159;95;0.003948;37.604886;55.760892
32799;32799;187;37.609658;55.759747;95;0.004907;37.604886;55.760892
32800;32800;3233;37.611083;55.761226;1500;0.004764;37.614366;55.764679
32801;32801;4732;37.603594;55.765171;1658;0.002384;37.601214;55.765313
32802;32802;1833;37.597525;55.769374;1871;0.00312;37.600646;55.769336
32803;32803;3166;37.597815;55.769819;1871;0.002871;37.600646;55.769336
32804;32804;1176;37.596321;55.768294;1871;0.004447;37.600646;55.769336
32805;32805;5894;37.598467;55.768884;1871;0.002224;37.600646;55.769336
32806;32806;6208;37.59755;55.768652;1871;0.003169;37.600646;55.769336
32807;32807;2905;37.598274;55.768216;1871;0.002622;37.600646;55.769336
32808;32808;5768;37.60028;55.767161;1658;0.002071;37.601214;55.765313
32809;32809;9574;37.609266;55.76396;1500;0.00515;37.614366;55.764679
32810;32810;2230;37.602768;55.765816;1658;0.001633;37.601214;55.765313
32811;32811;65;37.607886;55.763409;95;0.003916;37.604886;55.760892
32812;32812;10791;37.606656;55.763423;95;0.003089;37.604886;55.760892
32813;32813;11859;37.607412;55.762828;95;0.003183;37.604886;55.760892
32814;32814;11219;37.613537;55.758263;1500;0.006468;37.614366;55.764679
32815;32815;366;37.609726;55.763547;1500;0.004775;37.614366;55.764679
32816;32816;5342;37.608559;55.764119;95;0.00489;37.604886;55.760892
32817;32817;841;37.608476;55.763406;95;0.004383;37.604886;55.760892
32818;32818;417;37.60735;55.763837;95;0.00384;37.604886;55.760892
32819;32819;5261;37.59925;55.767747;1871;0.002114;37.600646;55.769336
32820;32820;8007;37.598934;55.769418;1871;0.001713;37.600646;55.769336
32821;32821;311;37.609356;55.76343;95;0.00514;37.604886;55.760892
32822;32822;3403;37.589736;55.772921;527;0.001779;37.590638;55.774456
32823;32823;13500;37.59037;55.772664;527;0.001811;37.590638;55.774456
32824;32824;692;37.593287;55.771949;527;0.003647;37.590638;55.774456
32825;32825;1115;37.591959;55.772117;527;0.002685;37.590638;55.774456
32826;32826;8466;37.592705;55.771568;527;0.003551;37.590638;55.774456
32827;32827;5757;37.589116;55.774409;527;0.001522;37.590638;55.774456
32828;32828;6633;37.58976;55.773362;527;0.001401;37.590638;55.774456
32829;32829;8347;37.588033;55.775047;527;0.00267;37.590638;55.774456
32830;32830;2275;37.592959;55.772214;527;0.003227;37.590638;55.774456
32831;32831;6603;37.586065;55.776208;556;0.004198;37.588228;55.779808
32832;32832;3101;37.589784;55.774074;527;0.000934;37.590638;55.774456
32833;32833;2339;37.592588;55.772446;527;0.0028;37.590638;55.774456
32834;32834;3151;37.588806;55.773949;527;0.0019;37.590638;55.774456
32835;32835;2053;37.591245;55.773224;527;0.001373;37.590638;55.774456
32836;32836;428;37.588586;55.774077;527;0.002086;37.590638;55.774456
32837;32837;4531;37.590629;55.773545;527;0.00091;37.590638;55.774456
32838;32838;4925;37.593644;55.77241;527;0.003636;37.590638;55.774456
32839;32839;21064;37.58845;55.776105;527;0.00274;37.590638;55.774456
32840;32840;711;37.596435;55.771392;1871;0.004686;37.600646;55.769336
32841;32841;880;37.596329;55.771078;1871;0.004654;37.600646;55.769336
32842;32842;625;37.595941;55.77172;1871;0.005274;37.600646;55.769336
32843;32843;1351;37.594169;55.772075;527;0.004258;37.590638;55.774456
32844;32844;3313;37.592089;55.773766;527;0.001606;37.590638;55.774456
32845;32845;4484;37.593233;55.772746;527;0.003108;37.590638;55.774456
32846;32846;3160;37.592157;55.774545;527;0.001521;37.590638;55.774456
32847;32847;1270;37.597676;55.77187;1871;0.003904;37.600646;55.769336
32848;32848;1134;37.593654;55.772999;527;0.003349;37.590638;55.774456
32849;32849;2482;37.594725;55.772452;527;0.004551;37.590638;55.774456
32850;32850;3924;37.590675;55.776112;527;0.001656;37.590638;55.774456
32851;32851;4406;37.591306;55.775947;527;0.001634;37.590638;55.774456
32852;32852;4632;37.591078;55.775205;527;0.000869;37.590638;55.774456
32853;32853;2923;37.5931;55.77431;527;0.002466;37.590638;55.774456
32854;32854;1521;37.594954;55.772765;527;0.004635;37.590638;55.774456
32855;32855;401;37.595219;55.772599;527;0.004943;37.590638;55.774456
32856;32856;870;37.595727;55.771811;1871;0.005506;37.600646;55.769336
32857;32857;1898;37.596467;55.771885;1871;0.004894;37.600646;55.769336
32858;32858;1668;37.597327;55.772066;1871;0.004297;37.600646;55.769336
32859;32859;561;37.596744;55.771253;1871;0.004347;37.600646;55.769336
32860;32860;1076;37.595752;55.771462;1871;0.005335;37.600646;55.769336
32861;32861;2636;37.591342;55.774895;527;0.00083;37.590638;55.774456
32862;32862;4829;37.597013;55.771567;1871;0.004263;37.600646;55.769336
32863;32863;2859;37.594074;55.772751;527;0.003836;37.590638;55.774456
32864;32864;11516;37.595492;55.774543;527;0.004855;37.590638;55.774456
32865;32865;4797;37.59466;55.774129;527;0.004035;37.590638;55.774456
32866;32866;1692;37.596839;55.77289;1871;0.005207;37.600646;55.769336
32867;32867;4420;37.597474;55.772444;1871;0.00444;37.600646;55.769336
32868;32868;2836;37.598897;55.771598;1871;0.002859;37.600646;55.769336
32869;32869;2323;37.598385;55.7719;1871;0.003418;37.600646;55.769336
32870;32870;1660;37.598291;55.772276;1871;0.003767;37.600646;55.769336
32871;32871;744;37.595453;55.773169;527;0.004984;37.590638;55.774456
32872;32872;751;37.596519;55.773011;1871;0.005526;37.600646;55.769336
32873;32873;2147;37.596319;55.773208;1871;0.005806;37.600646;55.769336
32874;32874;1343;37.596735;55.773441;1871;0.005669;37.600646;55.769336
32875;32875;504;37.596986;55.772265;1871;0.004687;37.600646;55.769336
32876;32876;874;37.595828;55.772953;527;0.005403;37.590638;55.774456
32877;32877;2856;37.594404;55.774333;527;0.003768;37.590638;55.774456
32878;32878;873;37.595691;55.773054;527;0.005244;37.590638;55.774456
32879;32879;5433;37.594313;55.774987;527;0.003713;37.590638;55.774456
32880;32880;584;37.597913;55.771738;1871;0.003638;37.600646;55.769336
32881;32881;3921;37.602224;55.759888;1685;0.001884;37.602459;55.758018
32882;32882;1480;37.6011;55.761458;555;0.002918;37.598208;55.761849
32883;32883;730;37.600921;55.761623;555;0.002722;37.598208;55.761849
32884;32884;596;37.60043;55.761694;555;0.002228;37.598208;55.761849
32885;32885;2720;37.601305;55.761757;555;0.003099;37.598208;55.761849
32886;32886;2959;37.602928;55.761059;95;0.001964;37.604886;55.760892
32887;32887;5262;37.598192;55.758549;1629;0.001665;37.596682;55.759253
32888;32888;6950;37.598582;55.759598;1629;0.001931;37.596682;55.759253
32889;32889;3574;37.600281;55.758741;1685;0.002294;37.602459;55.758018
32890;32890;7553;37.597137;55.773196;1871;0.005216;37.600646;55.769336
32891;32891;3362;37.598133;55.772832;1871;0.004305;37.600646;55.769336
32892;32892;4384;37.598397;55.773302;1871;0.004559;37.600646;55.769336
32893;32893;54;37.617338;55.759226;1500;0.006209;37.614366;55.764679
32894;32894;204;37.736016;55.700355;1435;0.004717;37.73985;55.697606
32895;32895;485;37.734973;55.700287;1435;0.005564;37.73985;55.697606
32896;32896;4463;37.735115;55.700813;1435;0.005718;37.73985;55.697606
32897;32897;3200;37.734885;55.701513;1129;0.00612;37.741;55.701239
32898;32898;1911;37.735025;55.702315;1129;0.00607;37.741;55.701239
32899;32899;4550;37.736206;55.700911;1129;0.004804;37.741;55.701239
32900;32900;3239;37.738904;55.701322;1129;0.002097;37.741;55.701239
32901;32901;12406;37.740453;55.701797;1129;0.000781;37.741;55.701239
32902;32902;2723;37.747992;55.694236;1437;0.002233;37.749761;55.695601
32903;32903;458;37.746875;55.69463;1437;0.003044;37.749761;55.695601
32904;32904;449;37.745621;55.695992;1437;0.004157;37.749761;55.695601
32905;32905;1753;37.748543;55.694877;1437;0.001416;37.749761;55.695601
32906;32906;3628;37.749733;55.695076;1437;0.000525;37.749761;55.695601
32907;32907;3995;37.747344;55.696128;1437;0.002472;37.749761;55.695601
32908;32908;457;37.746001;55.694558;1437;0.003901;37.749761;55.695601
32909;32909;444;37.745551;55.69562;1437;0.004209;37.749761;55.695601
32910;32910;3070;37.747831;55.694944;1437;0.002038;37.749761;55.695601
32911;32911;1431;37.747998;55.69703;1437;0.002269;37.749761;55.695601
32912;32912;456;37.746941;55.695;1437;0.002882;37.749761;55.695601
32913;32913;454;37.745746;55.694898;1437;0.004075;37.749761;55.695601
32914;32914;7519;37.747083;55.697799;1437;0.003464;37.749761;55.695601
32915;32915;3558;37.747308;55.69968;1436;0.002964;37.744656;55.701004
32916;32916;3516;37.747872;55.698786;1437;0.003703;37.749761;55.695601
32917;32917;3557;37.748739;55.69885;1437;0.003406;37.749761;55.695601
32918;32918;447;37.746753;55.695718;1437;0.00301;37.749761;55.695601
32919;32919;3524;37.747777;55.697856;1437;0.003003;37.749761;55.695601
32920;32920;3427;37.748539;55.695553;1437;0.001222;37.749761;55.695601
32921;32921;896;37.74826;55.696627;1437;0.001817;37.749761;55.695601
32922;32922;3746;37.749104;55.697206;1437;0.001734;37.749761;55.695601
32923;32923;4218;37.74952;55.696342;1437;0.000779;37.749761;55.695601
32924;32924;1736;37.748208;55.696177;1437;0.001656;37.749761;55.695601
32925;32925;3253;37.746531;55.69867;1436;0.002993;37.744656;55.701004
32926;32926;498;37.746508;55.696064;1437;0.003285;37.749761;55.695601
32927;32927;5186;37.737382;55.705351;960;0.004829;37.742154;55.7061
32928;32928;2175;37.739405;55.705545;960;0.002803;37.742154;55.7061
32929;32929;10718;37.738084;55.704661;960;0.004315;37.742154;55.7061
